GENERAL PROCEDURE"

"Primary Health Center
Annuru",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Annuru H D Kote Taluk,8277509010,"annur.24x7
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Antharasanthe",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Antharasanthe,9986757562,"antharasanth
e.mthu@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

Maternity Hospital Hadya,Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Maternity Hospital Hadya
K R Nagar Taluk Mysuru
Dis",9611131615,"thokrnagar
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Maternity Hospital
Shyanaboganahalli",Mysuru,"PERIYAPA
TNA",Mysore,Government,Shyanboganahalli,8277509126,"mhshynabo
ganahalli@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Npc Maternity Hospital,Mysuru,Mysore,Mysore,Government,"NPC Maternity Hospital
Theobold Road Nazarbad
Mysuru","0821244350
2","npcmatHosp
ital@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Healh Center
Shantipura",Mysuru,Hd Kote,Mysore,Government,Shantipura,9945641125,"shanthipura.
phc@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Care
Kudlapura",Mysuru,"NANJANG
UDU",Mysore,Government,"Kudlapura Nanjangud Tq
Mysore 571312",7259909995,"Phckoodlap
ura@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Annuru",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Annuru H D Kote Taluk,8277509010,"annur.24x7
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Antharasanthe",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Antharasanthe,9986757562,"antharasanth
e.mthu@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Bettadatunga",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Bettadatunga
Periyapattana Taluk
Mysore District",8277509117,"phc.bettadat
unga@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bherya",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Bherya K R Nagar
Mysore",9130689705,"phcberiya@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bhuvanahally",Mysuru,"PERIYAPA
TNA",Mysore,Government,Bhuvanahally,8277509116,"phcbhuvana
hally@yaho
o.in","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bylakuppe",Mysuru,"PERIYAPA
TNA",Mysore,Government,Bylakuppe,8277509192,"bylakuppep
hc@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Chidaravalli",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Chidaravalli  Sosale
Hobali  T Narasipura
Taluk Mysuru District",8277509141,"phcchidarav
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Chikkanandi",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Chikkanandi,9632298400,"chickanandi.
phc@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Dasnur",Mysuru,"NANJANG
UDU",Mysore,Government,"Dasanur Nanjangud Tq
Mysore 571316",8147809269,"phcdasanur
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Bettadatunga",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Bettadatunga
Periyapattana Taluk
Mysore District",8277509117,"phc.bettadat
unga@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bherya",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Bherya K R Nagar
Mysore",9130689705,"phcberiya@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bhuvanahally",Mysuru,"PERIYAPA
TNA",Mysore,Government,Bhuvanahally,8277509116,"phcbhuvana
hally@yaho
o.in","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Bylakuppe",Mysuru,"PERIYAPA
TNA",Mysore,Government,Bylakuppe,8277509192,"bylakuppep
hc@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Chidaravalli",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Chidaravalli  Sosale
Hobali  T Narasipura
Taluk Mysuru District",8277509141,"phcchidarav
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Chikkanandi",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Chikkanandi,9632298400,"chickanandi.
phc@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Dasnur",Mysuru,"NANJANG
UDU",Mysore,Government,"Dasanur Nanjangud Tq
Mysore 571316",8147809269,"phcdasanur
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Doddabelalu",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Doddabelalu
Periyapattana Taluk
Mysore",8762577289,"phcdoddabe
lalus@gmail
.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Doora",Mysuru,Mysore,Mysore,Government,"Hullahalli Main Road
Jayapura Hobali  Mysuru
Taluk Mysuru Distict","0821259049
5","dooraphc@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Eregowdanahundi",Mysuru,"NANJANG
UDU",Mysore,Government,"Eregowdanahunddi
Nanjangud Tq Mysore
571315",0000000000,"phceghundi
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Gargeshwari",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Kasaba Hobali  T
Narasipura Taluk  Mysuru
District 571110",8277509131,"phcgargesw
ari@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Habatoor",Mysuru,Piriyapatna,Mysore,Government,Habatoor,7892344541,"phchabatoor
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hadinaru",Mysuru,"NANJANG
UDU",Mysore,Government,"Hadinaru Nanjangud Tq
Mysore 571302",9911660369,"phchadinaru
2016@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Halaganahally",Mysuru,"PERIYAPA
TNA",Mysore,Government,Halaganahally,8277509112,"phchalagana
hally@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Doddabelalu",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Doddabelalu
Periyapattana Taluk
Mysore",8762577289,"phcdoddabe
lalus@gmail
.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Doora",Mysuru,Mysore,Mysore,Government,"Hullahalli Main Road
Jayapura Hobali  Mysuru
Taluk Mysuru Distict","0821259049
5","dooraphc@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Eregowdanahundi",Mysuru,"NANJANG
UDU",Mysore,Government,"Eregowdanahunddi
Nanjangud Tq Mysore
571315",0000000000,"phceghundi
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Gargeshwari",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Kasaba Hobali  T
Narasipura Taluk  Mysuru
District 571110",8277509131,"phcgargesw
ari@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Habatoor",Mysuru,Piriyapatna,Mysore,Government,Habatoor,7892344541,"phchabatoor
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hadinaru",Mysuru,"NANJANG
UDU",Mysore,Government,"Hadinaru Nanjangud Tq
Mysore 571302",9911660369,"phchadinaru
2016@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Halaganahally",Mysuru,"PERIYAPA
TNA",Mysore,Government,Halaganahally,8277509112,"phchalagana
hally@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Hampapura",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Primery Health Center
Hampapura","0822329745
0","phchampap
ura2017@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hanchya",Mysuru,Mysore,Mysore,Government,"Gramapanchayath Road
Hanchya Kasaba Hobali
Mysuru Taluk   Distric","0821245004
4","phchanchya
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Haradanahally",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Haradanahally K R
Nagar Taluk Mysore","0822329710
0","phcharadana
hally@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hebbalaguppe",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Hebbalaguppe,9845932260,"hebbalagup
pe.phc@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hedathale",Mysuru,"NANJANG
UDU",Mysore,Government,"Hedathale Kavalande
Hobli Nanjangud Taluk",9986622348,"phchedathal
e@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hediyala",Mysuru,"NANJANG
UDU",Mysore,Government,"Hediyala Nanjangud
Taluk",9663494587,"phchediyala
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hittnehebbagilu",Mysuru,"PERIYAPA
TNA",Mysore,Government,Hittnehebbagilu,8277509110,"phchitneheb
bagilu@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Hampapura",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Primery Health Center
Hampapura","0822329745
0","phchampap
ura2017@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hanchya",Mysuru,Mysore,Mysore,Government,"Gramapanchayath Road
Hanchya Kasaba Hobali
Mysuru Taluk   Distric","0821245004
4","phchanchya
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Haradanahally",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Haradanahally K R
Nagar Taluk Mysore","0822329710
0","phcharadana
hally@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hebbalaguppe",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Hebbalaguppe,9845932260,"hebbalagup
pe.phc@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hedathale",Mysuru,"NANJANG
UDU",Mysore,Government,"Hedathale Kavalande
Hobli Nanjangud Taluk",9986622348,"phchedathal
e@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hediyala",Mysuru,"NANJANG
UDU",Mysore,Government,"Hediyala Nanjangud
Taluk",9663494587,"phchediyala
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Hittnehebbagilu",Mysuru,"PERIYAPA
TNA",Mysore,Government,Hittnehebbagilu,8277509110,"phchitneheb
bagilu@gm
ail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Hosakote",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Hosakote K R Nagar
Mysore",9448528630,"phchosakote
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Healt Center
Hura",Mysuru,"NANJANG
UDU",Mysore,Government,"Hura Hullahalli Hobli
Nanjangud Taluk",8221295132,"phchura@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Ipp8 Bannimantapa",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Ipp8 Bannimantappa
Mysuru 15","0821249742
1","phcbannima
ntapa@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Jalpuri",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Jalapuri  Mysore","0821245775
0","phcjalpuri3
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Jyothi Nagara",Mysuru,Mysore,Mysore,Government,Jyothi Nagara Mysore,8861054341,"phcjyothina
gara@gmail
.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center K
Salundi",Mysuru,Mysore,Mysore,Government,"Primary Health Center K
Salundi Muganahundi
Main Road Rayanakere
Post  K Salundi Mysuru
Taluk","0821259776
8","phcksalundi
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Hosakote",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Hosakote K R Nagar
Mysore",9448528630,"phchosakote
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Healt Center
Hura",Mysuru,"NANJANG
UDU",Mysore,Government,"Hura Hullahalli Hobli
Nanjangud Taluk",8221295132,"phchura@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Ipp8 Bannimantapa",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Ipp8 Bannimantappa
Mysuru 15","0821249742
1","phcbannima
ntapa@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Jalpuri",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Jalapuri  Mysore","0821245775
0","phcjalpuri3
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Jyothi Nagara",Mysuru,Mysore,Mysore,Government,Jyothi Nagara Mysore,8861054341,"phcjyothina
gara@gmail
.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center K
Salundi",Mysuru,Mysore,Mysore,Government,"Primary Health Center K
Salundi Muganahundi
Main Road Rayanakere
Post  K Salundi Mysuru
Taluk","0821259776
8","phcksalundi
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Kasuvinahalli",Mysuru,"NANJANG
UDU",Mysore,Government,"Kasavinahalli Nanjangud
Tq Mysore 571312",0000000000,"phckasuvina
lli@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kaveripura",Mysuru,"T.Narasipur
a",Mysore,Government,"Primary Heath Center
Kaveripura","0822772770
70","phckaveripu
ra1@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Komalapura",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Komalapura Village
Periyapattana",8277509628,"phckomalap
ura@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kupya",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Kupya  Kasaba
Hobali T Narasipura
Taluk Mysuru District",8277509133,"phckupya@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kyathanahalli",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Kyathanahalli,9741880679,"kyathanahal
li.phc@gma
il.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Madapura",Mysuru,Mysore,Mysore,Government,"Primary Health  Center
Madapura","0822727111
7","phcmadapur
a@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Madapura",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Madapura,9916098009,"madapura.p
hc@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Kasuvinahalli",Mysuru,"NANJANG
UDU",Mysore,Government,"Kasavinahalli Nanjangud
Tq Mysore 571312",0000000000,"phckasuvina
lli@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kaveripura",Mysuru,"T.Narasipur
a",Mysore,Government,"Primary Heath Center
Kaveripura","0822772770
70","phckaveripu
ra1@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Komalapura",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Komalapura Village
Periyapattana",8277509628,"phckomalap
ura@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kupya",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Kupya  Kasaba
Hobali T Narasipura
Taluk Mysuru District",8277509133,"phckupya@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Kyathanahalli",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Kyathanahalli,9741880679,"kyathanahal
li.phc@gma
il.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Madapura",Mysuru,Mysore,Mysore,Government,"Primary Health  Center
Madapura","0822727111
7","phcmadapur
a@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Madapura",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,Madapura,9916098009,"madapura.p
hc@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Malangi",Mysuru,"T.Narasipur
a",Mysore,Government,Malangi,"0822429710
0","mophcmala
ngi57@gma
il.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center Mc
Tholalu",Mysuru,Hd Kote,Mysore,Government,Mc Tholalu,8277509020,"mctholalu.m
thu@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Mkallahalli",Mysuru,Mysore,Mysore,Government,"Main Road  Mkallahalli
Jayapura Hobali  Mysuru
Taluk   Distict",0821298268,"phcmkallah
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Munduru",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Munduru K R Nagar
Mysore",6362809845,"phcmunduru
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Naganahalli",Mysuru,Mysore,Mysore,Government,"Naganahalli Mysuru
Taluk  Distric","0821259179
5","phcnaganah
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Nazarbad",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Nazarbad Mysuru","0821246728
8","phcnazarbad
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Nbelthur Trible",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,N Belthur Tribal,9986757562,"nbelthur.phc
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Malangi",Mysuru,"T.Narasipur
a",Mysore,Government,Malangi,"0822429710
0","mophcmala
ngi57@gma
il.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center Mc
Tholalu",Mysuru,Hd Kote,Mysore,Government,Mc Tholalu,8277509020,"mctholalu.m
thu@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Mkallahalli",Mysuru,Mysore,Mysore,Government,"Main Road  Mkallahalli
Jayapura Hobali  Mysuru
Taluk   Distict",0821298268,"phcmkallah
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Munduru",Mysuru,"KRISHNA
RAJANAG
ARA",Mysore,Government,"Phc Munduru K R Nagar
Mysore",6362809845,"phcmunduru
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Naganahalli",Mysuru,Mysore,Mysore,Government,"Naganahalli Mysuru
Taluk  Distric","0821259179
5","phcnaganah
alli@gmail.
com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Nazarbad",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Nazarbad Mysuru","0821246728
8","phcnazarbad
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Nbelthur Trible",Mysuru,"HEGGADA
DEVANKO
TE",Mysore,Government,N Belthur Tribal,9986757562,"nbelthur.phc
@gmail.co
m","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Sagarakatte",Mysuru,Mysore,Mysore,Government,"PRIMARY HEALTH
CENTER
SAGARAKATTE Main
Road  Sagarakatte
Yelawala Hobali Mysuru
Taluk  District","0821290084
1","phcsagaraka
tte@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Sangarasettyhally",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Sangarasettyhally
Periyapattana Taluk
Mysore",8277509122,"phcssh2@g
mail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Shanthinagara",Mysuru,Mysore,Mysore,Government,"Primary Health Center
Shanthinagara
Madevapura Main Road
Mysuru","0821245741
5","phcshanthin
agara@gmai
l.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Somanathapura",Mysuru,"T.Narasipur
a",Mysore,Government,"Phc Somanathapura
Sosale Hobali  T
Narasipura Taluk Mysuru
District",8277509138,"phcsomanat
hapura11@
gmail.com","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Suttur",Mysuru,Mysore,Mysore,Government,Suttur Nanjangud Taluk,8618483404,"phcsuttur20
16@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

Hospital Name,District,Taluk,Division,Type,Address,Phone No,Mail-ID,Scheme,Speciality

"Primary Health Center
Sagarakatte",Mysuru,Mysore,Mysore,Government,"PRIMARY HEALTH
CENTER
SAGARAKATTE Main
Road  Sagarakatte
Yelawala Hobali Mysuru
Taluk  District","0821290084
1","phcsagaraka
tte@gmail.c
om","Ayushman Bharat -
Arogya Karnataka","SIMPLE SECONDARY
GENERAL PROCEDURE"

"Primary Health Center
Sangarasettyhally",Mysuru,"PERIYAPA
TNA",Mysore,Government,"Sangarasettyhally
Periyapattana Taluk
Mysore",8277509122,"phcssh2@g
